arm,prompt_id,n_facts,n_supported,precision,abstained
d62,fact_00427_Ernestine Eckstein,0,0,,1
d63,fact_00427_Ernestine Eckstein,0,0,,1
d00,fact_00430_Ezekiel Elliott,0,0,,1
d01,fact_00430_Ezekiel Elliott,0,0,,1
d02,fact_00430_Ezekiel Elliott,0,0,,1
d03,fact_00430_Ezekiel Elliott,0,0,,1
d04,fact_00430_Ezekiel Elliott,8,0,0.0,0
d05,fact_00430_Ezekiel Elliott,0,0,,1
d06,fact_00430_Ezekiel Elliott,2,0,0.0,0
d07,fact_00430_Ezekiel Elliott,0,0,,1
d08,fact_00430_Ezekiel Elliott,9,0,0.0,0
d09,fact_00430_Ezekiel Elliott,8,0,0.0,0
d10,fact_00430_Ezekiel Elliott,1,0,0.0,0
d11,fact_00430_Ezekiel Elliott,0,0,,1
d12,fact_00430_Ezekiel Elliott,4,0,0.0,0
d13,fact_00430_Ezekiel Elliott,9,0,0.0,0
d14,fact_00430_Ezekiel Elliott,12,0,0.0,0
d15,fact_00430_Ezekiel Elliott,0,0,,1
d16,fact_00430_Ezekiel Elliott,9,0,0.0,0
d17,fact_00430_Ezekiel Elliott,0,0,,1
d18,fact_00430_Ezekiel Elliott,0,0,,1
d19,fact_00430_Ezekiel Elliott,7,0,0.0,0
d20,fact_00430_Ezekiel Elliott,0,0,,1
d21,fact_00430_Ezekiel Elliott,0,0,,1
d22,fact_00430_Ezekiel Elliott,0,0,,1
d23,fact_00430_Ezekiel Elliott,0,0,,1
d24,fact_00430_Ezekiel Elliott,7,0,0.0,0
d25,fact_00430_Ezekiel Elliott,3,0,0.0,0
d26,fact_00430_Ezekiel Elliott,1,0,0.0,0
d27,fact_00430_Ezekiel Elliott,0,0,,1
d28,fact_00430_Ezekiel Elliott,0,0,,1
d29,fact_00430_Ezekiel Elliott,0,0,,1
d30,fact_00430_Ezekiel Elliott,0,0,,1
d31,fact_00430_Ezekiel Elliott,0,0,,1
d32,fact_00430_Ezekiel Elliott,0,0,,1
d33,fact_00430_Ezekiel Elliott,0,0,,1
d34,fact_00430_Ezekiel Elliott,0,0,,1
d35,fact_00430_Ezekiel Elliott,0,0,,1
d36,fact_00430_Ezekiel Elliott,9,0,0.0,0
d37,fact_00430_Ezekiel Elliott,0,0,,1
d38,fact_00430_Ezekiel Elliott,0,0,,1
d39,fact_00430_Ezekiel Elliott,0,0,,1
d40,fact_00430_Ezekiel Elliott,0,0,,1
d41,fact_00430_Ezekiel Elliott,0,0,,1
d42,fact_00430_Ezekiel Elliott,0,0,,1
d43,fact_00430_Ezekiel Elliott,0,0,,1
d44,fact_00430_Ezekiel Elliott,7,1,0.142857,0
d45,fact_00430_Ezekiel Elliott,0,0,,1
d46,fact_00430_Ezekiel Elliott,11,0,0.0,0
d47,fact_00430_Ezekiel Elliott,0,0,,1
d48,fact_00430_Ezekiel Elliott,0,0,,1
d49,fact_00430_Ezekiel Elliott,0,0,,1
d50,fact_00430_Ezekiel Elliott,6,0,0.0,0
d51,fact_00430_Ezekiel Elliott,3,0,0.0,0
d52,fact_00430_Ezekiel Elliott,8,0,0.0,0
d53,fact_00430_Ezekiel Elliott,0,0,,1
d54,fact_00430_Ezekiel Elliott,0,0,,1
d55,fact_00430_Ezekiel Elliott,6,0,0.0,0
d56,fact_00430_Ezekiel Elliott,0,0,,1
d57,fact_00430_Ezekiel Elliott,0,0,,1
d58,fact_00430_Ezekiel Elliott,0,0,,1
d59,fact_00430_Ezekiel Elliott,0,0,,1
d60,fact_00430_Ezekiel Elliott,0,0,,1
d61,fact_00430_Ezekiel Elliott,0,0,,1
d62,fact_00430_Ezekiel Elliott,1,0,0.0,0
d63,fact_00430_Ezekiel Elliott,0,0,,1
d00,fact_00433_Aaron Burr,3,0,0.0,0
d01,fact_00433_Aaron Burr,0,0,,1
d02,fact_00433_Aaron Burr,0,0,,1
d03,fact_00433_Aaron Burr,10,0,0.0,0
d04,fact_00433_Aaron Burr,0,0,,1
d05,fact_00433_Aaron Burr,5,1,0.2,0
d06,fact_00433_Aaron Burr,0,0,,1
d07,fact_00433_Aaron Burr,12,0,0.0,0
d08,fact_00433_Aaron Burr,0,0,,1
d09,fact_00433_Aaron Burr,0,0,,1
d10,fact_00433_Aaron Burr,0,0,,1
d11,fact_00433_Aaron Burr,0,0,,1
d12,fact_00433_Aaron Burr,6,2,0.333333,0
d13,fact_00433_Aaron Burr,0,0,,1
d14,fact_00433_Aaron Burr,6,2,0.333333,0
d15,fact_00433_Aaron Burr,0,0,,1
d16,fact_00433_Aaron Burr,1,1,1.0,0
d17,fact_00433_Aaron Burr,10,1,0.1,0
d18,fact_00433_Aaron Burr,22,3,0.136364,0
d19,fact_00433_Aaron Burr,2,1,0.5,0
d20,fact_00433_Aaron Burr,4,1,0.25,0
d21,fact_00433_Aaron Burr,0,0,,1
d22,fact_00433_Aaron Burr,8,0,0.0,0
d23,fact_00433_Aaron Burr,7,2,0.285714,0
d24,fact_00433_Aaron Burr,7,3,0.428571,0
d25,fact_00433_Aaron Burr,4,1,0.25,0
d26,fact_00433_Aaron Burr,8,3,0.375,0
d27,fact_00433_Aaron Burr,0,0,,1
d28,fact_00433_Aaron Burr,0,0,,1
d29,fact_00433_Aaron Burr,1,0,0.0,0
d30,fact_00433_Aaron Burr,0,0,,1
d31,fact_00433_Aaron Burr,0,0,,1
d32,fact_00433_Aaron Burr,9,4,0.444444,0
d33,fact_00433_Aaron Burr,5,2,0.4,0
d34,fact_00433_Aaron Burr,8,1,0.125,0
d35,fact_00433_Aaron Burr,15,2,0.133333,0
d36,fact_00433_Aaron Burr,0,0,,1
d37,fact_00433_Aaron Burr,10,0,0.0,0
d38,fact_00433_Aaron Burr,0,0,,1
d39,fact_00433_Aaron Burr,4,0,0.0,0
d40,fact_00433_Aaron Burr,12,0,0.0,0
d41,fact_00433_Aaron Burr,0,0,,1
d42,fact_00433_Aaron Burr,9,3,0.333333,0
d43,fact_00433_Aaron Burr,0,0,,1
d44,fact_00433_Aaron Burr,0,0,,1
d45,fact_00433_Aaron Burr,15,4,0.266667,0
d46,fact_00433_Aaron Burr,11,2,0.181818,0
d47,fact_00433_Aaron Burr,0,0,,1
d48,fact_00433_Aaron Burr,5,3,0.6,0
d49,fact_00433_Aaron Burr,7,4,0.571429,0
d50,fact_00433_Aaron Burr,0,0,,1
d51,fact_00433_Aaron Burr,4,1,0.25,0
d52,fact_00433_Aaron Burr,0,0,,1
d53,fact_00433_Aaron Burr,11,2,0.181818,0
d54,fact_00433_Aaron Burr,2,0,0.0,0
d55,fact_00433_Aaron Burr,0,0,,1
d56,fact_00433_Aaron Burr,0,0,,1
d57,fact_00433_Aaron Burr,0,0,,1
d58,fact_00433_Aaron Burr,0,0,,1
d59,fact_00433_Aaron Burr,18,1,0.055556,0
d60,fact_00433_Aaron Burr,0,0,,1
d61,fact_00433_Aaron Burr,4,1,0.25,0
d62,fact_00433_Aaron Burr,0,0,,1
d63,fact_00433_Aaron Burr,7,2,0.285714,0
d00,fact_00444_Charles B. McVay III,0,0,,1
d01,fact_00444_Charles B. McVay III,5,0,0.0,0
d02,fact_00444_Charles B. McVay III,0,0,,1
d03,fact_00444_Charles B. McVay III,8,0,0.0,0
d04,fact_00444_Charles B. McVay III,10,0,0.0,0
d05,fact_00444_Charles B. McVay III,13,0,0.0,0
d06,fact_00444_Charles B. McVay III,0,0,,1
d07,fact_00444_Charles B. McVay III,5,0,0.0,0
d08,fact_00444_Charles B. McVay III,13,0,0.0,0
d09,fact_00444_Charles B. McVay III,9,0,0.0,0
d10,fact_00444_Charles B. McVay III,7,0,0.0,0
d11,fact_00444_Charles B. McVay III,0,0,,1
d12,fact_00444_Charles B. McVay III,5,0,0.0,0
d13,fact_00444_Charles B. McVay III,0,0,,1
d14,fact_00444_Charles B. McVay III,3,0,0.0,0
d15,fact_00444_Charles B. McVay III,11,0,0.0,0
d16,fact_00444_Charles B. McVay III,7,0,0.0,0
d17,fact_00444_Charles B. McVay III,14,0,0.0,0
d18,fact_00444_Charles B. McVay III,10,0,0.0,0
d19,fact_00444_Charles B. McVay III,4,0,0.0,0
d20,fact_00444_Charles B. McVay III,2,0,0.0,0
d21,fact_00444_Charles B. McVay III,3,0,0.0,0
d22,fact_00444_Charles B. McVay III,3,0,0.0,0
d23,fact_00444_Charles B. McVay III,12,0,0.0,0
d24,fact_00444_Charles B. McVay III,0,0,,1
d25,fact_00444_Charles B. McVay III,14,1,0.071429,0
d26,fact_00444_Charles B. McVay III,0,0,,1
d27,fact_00444_Charles B. McVay III,9,0,0.0,0
d28,fact_00444_Charles B. McVay III,0,0,,1
d29,fact_00444_Charles B. McVay III,0,0,,1
d30,fact_00444_Charles B. McVay III,0,0,,1
d31,fact_00444_Charles B. McVay III,5,0,0.0,0
d32,fact_00444_Charles B. McVay III,0,0,,1
d33,fact_00444_Charles B. McVay III,16,0,0.0,0
d34,fact_00444_Charles B. McVay III,0,0,,1
d35,fact_00444_Charles B. McVay III,0,0,,1
d36,fact_00444_Charles B. McVay III,11,1,0.090909,0
d37,fact_00444_Charles B. McVay III,1,0,0.0,0
d38,fact_00444_Charles B. McVay III,9,0,0.0,0
d39,fact_00444_Charles B. McVay III,0,0,,1
d40,fact_00444_Charles B. McVay III,15,0,0.0,0
d41,fact_00444_Charles B. McVay III,21,1,0.047619,0
d42,fact_00444_Charles B. McVay III,8,0,0.0,0
d43,fact_00444_Charles B. McVay III,3,0,0.0,0
d44,fact_00444_Charles B. McVay III,0,0,,1
d45,fact_00444_Charles B. McVay III,5,0,0.0,0
d46,fact_00444_Charles B. McVay III,6,1,0.166667,0
d47,fact_00444_Charles B. McVay III,0,0,,1
d48,fact_00444_Charles B. McVay III,0,0,,1
d49,fact_00444_Charles B. McVay III,5,0,0.0,0
d50,fact_00444_Charles B. McVay III,7,0,0.0,0
d51,fact_00444_Charles B. McVay III,0,0,,1
d52,fact_00444_Charles B. McVay III,3,1,0.333333,0
d53,fact_00444_Charles B. McVay III,0,0,,1
d54,fact_00444_Charles B. McVay III,0,0,,1
d55,fact_00444_Charles B. McVay III,9,0,0.0,0
d56,fact_00444_Charles B. McVay III,0,0,,1
d57,fact_00444_Charles B. McVay III,0,0,,1
d58,fact_00444_Charles B. McVay III,1,0,0.0,0
d59,fact_00444_Charles B. McVay III,0,0,,1
d60,fact_00444_Charles B. McVay III,8,0,0.0,0
d61,fact_00444_Charles B. McVay III,2,0,0.0,0
d62,fact_00444_Charles B. McVay III,15,0,0.0,0
d63,fact_00444_Charles B. McVay III,0,0,,1
d00,fact_00448_Carol Chell,9,0,0.0,0
d01,fact_00448_Carol Chell,11,0,0.0,0
d02,fact_00448_Carol Chell,5,0,0.0,0
d03,fact_00448_Carol Chell,7,0,0.0,0
d04,fact_00448_Carol Chell,7,0,0.0,0
d05,fact_00448_Carol Chell,4,0,0.0,0
d06,fact_00448_Carol Chell,0,0,,1
d07,fact_00448_Carol Chell,0,0,,1
d08,fact_00448_Carol Chell,8,0,0.0,0
d09,fact_00448_Carol Chell,0,0,,1
d10,fact_00448_Carol Chell,8,0,0.0,0
d11,fact_00448_Carol Chell,12,0,0.0,0
d12,fact_00448_Carol Chell,12,0,0.0,0
d13,fact_00448_Carol Chell,13,0,0.0,0
d14,fact_00448_Carol Chell,12,0,0.0,0
d15,fact_00448_Carol Chell,0,0,,1
d16,fact_00448_Carol Chell,8,1,0.125,0
d17,fact_00448_Carol Chell,1,0,0.0,0
d18,fact_00448_Carol Chell,4,1,0.25,0
d19,fact_00448_Carol Chell,0,0,,1
d20,fact_00448_Carol Chell,2,0,0.0,0
d21,fact_00448_Carol Chell,19,2,0.105263,0
d22,fact_00448_Carol Chell,0,0,,1
d23,fact_00448_Carol Chell,1,0,0.0,0
d24,fact_00448_Carol Chell,1,0,0.0,0
d25,fact_00448_Carol Chell,11,1,0.090909,0
d26,fact_00448_Carol Chell,0,0,,1
d27,fact_00448_Carol Chell,9,0,0.0,0
d28,fact_00448_Carol Chell,11,0,0.0,0
d29,fact_00448_Carol Chell,10,0,0.0,0
d30,fact_00448_Carol Chell,0,0,,1
d31,fact_00448_Carol Chell,0,0,,1
d32,fact_00448_Carol Chell,11,0,0.0,0
d33,fact_00448_Carol Chell,8,0,0.0,0
d34,fact_00448_Carol Chell,3,0,0.0,0
d35,fact_00448_Carol Chell,0,0,,1
d36,fact_00448_Carol Chell,4,0,0.0,0
d37,fact_00448_Carol Chell,11,0,0.0,0
d38,fact_00448_Carol Chell,8,0,0.0,0
d39,fact_00448_Carol Chell,11,0,0.0,0
d40,fact_00448_Carol Chell,11,0,0.0,0
d41,fact_00448_Carol Chell,4,0,0.0,0
d42,fact_00448_Carol Chell,3,0,0.0,0
d43,fact_00448_Carol Chell,0,0,,1
d44,fact_00448_Carol Chell,12,0,0.0,0
d45,fact_00448_Carol Chell,5,0,0.0,0
d46,fact_00448_Carol Chell,0,0,,1
d47,fact_00448_Carol Chell,0,0,,1
d48,fact_00448_Carol Chell,9,0,0.0,0
d49,fact_00448_Carol Chell,12,0,0.0,0
d50,fact_00448_Carol Chell,0,0,,1
d51,fact_00448_Carol Chell,5,0,0.0,0
d52,fact_00448_Carol Chell,10,0,0.0,0
d53,fact_00448_Carol Chell,6,0,0.0,0
d54,fact_00448_Carol Chell,0,0,,1
d55,fact_00448_Carol Chell,0,0,,1
d56,fact_00448_Carol Chell,4,0,0.0,0
d57,fact_00448_Carol Chell,9,1,0.111111,0
d58,fact_00448_Carol Chell,8,0,0.0,0
d59,fact_00448_Carol Chell,0,0,,1
d60,fact_00448_Carol Chell,2,0,0.0,0
d61,fact_00448_Carol Chell,2,0,0.0,0
d62,fact_00448_Carol Chell,0,0,,1
d63,fact_00448_Carol Chell,4,0,0.0,0
d00,fact_00449_Alen Omić,0,0,,1
d01,fact_00449_Alen Omić,0,0,,1
d02,fact_00449_Alen Omić,6,0,0.0,0
d03,fact_00449_Alen Omić,0,0,,1
d04,fact_00449_Alen Omić,5,0,0.0,0
d05,fact_00449_Alen Omić,2,0,0.0,0
d06,fact_00449_Alen Omić,0,0,,1
d07,fact_00449_Alen Omić,10,1,0.1,0
d08,fact_00449_Alen Omić,4,0,0.0,0
d09,fact_00449_Alen Omić,5,0,0.0,0
d10,fact_00449_Alen Omić,6,0,0.0,0
d11,fact_00449_Alen Omić,12,0,0.0,0
d12,fact_00449_Alen Omić,7,0,0.0,0
d13,fact_00449_Alen Omić,0,0,,1
d14,fact_00449_Alen Omić,16,0,0.0,0
d15,fact_00449_Alen Omić,6,0,0.0,0
d16,fact_00449_Alen Omić,5,0,0.0,0
d17,fact_00449_Alen Omić,4,0,0.0,0
d18,fact_00449_Alen Omić,0,0,,1
d19,fact_00449_Alen Omić,2,0,0.0,0
d20,fact_00449_Alen Omić,3,0,0.0,0
d21,fact_00449_Alen Omić,8,1,0.125,0
d22,fact_00449_Alen Omić,12,0,0.0,0
d23,fact_00449_Alen Omić,5,0,0.0,0
d24,fact_00449_Alen Omić,6,0,0.0,0
d25,fact_00449_Alen Omić,17,0,0.0,0
d26,fact_00449_Alen Omić,3,0,0.0,0
d27,fact_00449_Alen Omić,0,0,,1
d28,fact_00449_Alen Omić,1,0,0.0,0
d29,fact_00449_Alen Omić,1,0,0.0,0
d30,fact_00449_Alen Omić,0,0,,1
d31,fact_00449_Alen Omić,0,0,,1
d32,fact_00449_Alen Omić,0,0,,1
d33,fact_00449_Alen Omić,2,0,0.0,0
d34,fact_00449_Alen Omić,5,0,0.0,0
d35,fact_00449_Alen Omić,0,0,,1
d36,fact_00449_Alen Omić,6,0,0.0,0
d37,fact_00449_Alen Omić,11,0,0.0,0
d38,fact_00449_Alen Omić,0,0,,1
d39,fact_00449_Alen Omić,3,0,0.0,0
d40,fact_00449_Alen Omić,0,0,,1
d41,fact_00449_Alen Omić,3,0,0.0,0
d42,fact_00449_Alen Omić,3,0,0.0,0
d43,fact_00449_Alen Omić,4,0,0.0,0
d44,fact_00449_Alen Omić,4,0,0.0,0
d45,fact_00449_Alen Omić,8,0,0.0,0
d46,fact_00449_Alen Omić,6,0,0.0,0
d47,fact_00449_Alen Omić,11,0,0.0,0
d48,fact_00449_Alen Omić,0,0,,1
d49,fact_00449_Alen Omić,2,0,0.0,0
d50,fact_00449_Alen Omić,2,0,0.0,0
d51,fact_00449_Alen Omić,3,0,0.0,0
d52,fact_00449_Alen Omić,4,0,0.0,0
d53,fact_00449_Alen Omić,9,0,0.0,0
d54,fact_00449_Alen Omić,4,1,0.25,0
d55,fact_00449_Alen Omić,0,0,,1
d56,fact_00449_Alen Omić,13,0,0.0,0
d57,fact_00449_Alen Omić,2,0,0.0,0
d58,fact_00449_Alen Omić,0,0,,1
d59,fact_00449_Alen Omić,4,0,0.0,0
d60,fact_00449_Alen Omić,1,0,0.0,0
d61,fact_00449_Alen Omić,6,0,0.0,0
d62,fact_00449_Alen Omić,0,0,,1
d63,fact_00449_Alen Omić,2,0,0.0,0
d00,fact_00452_Alice Torriani,8,0,0.0,0
d01,fact_00452_Alice Torriani,8,0,0.0,0
d02,fact_00452_Alice Torriani,0,0,,1
d03,fact_00452_Alice Torriani,4,1,0.25,0
d04,fact_00452_Alice Torriani,3,0,0.0,0
d05,fact_00452_Alice Torriani,3,0,0.0,0
d06,fact_00452_Alice Torriani,2,0,0.0,0
d07,fact_00452_Alice Torriani,0,0,,1
d08,fact_00452_Alice Torriani,7,0,0.0,0
d09,fact_00452_Alice Torriani,0,0,,1
d10,fact_00452_Alice Torriani,0,0,,1
d11,fact_00452_Alice Torriani,4,0,0.0,0
d12,fact_00452_Alice Torriani,0,0,,1
d13,fact_00452_Alice Torriani,12,0,0.0,0
d14,fact_00452_Alice Torriani,3,0,0.0,0
d15,fact_00452_Alice Torriani,0,0,,1
d16,fact_00452_Alice Torriani,11,0,0.0,0
d17,fact_00452_Alice Torriani,8,0,0.0,0
d18,fact_00452_Alice Torriani,4,1,0.25,0
d19,fact_00452_Alice Torriani,19,0,0.0,0
d20,fact_00452_Alice Torriani,4,0,0.0,0
d21,fact_00452_Alice Torriani,1,0,0.0,0
d22,fact_00452_Alice Torriani,6,0,0.0,0
d23,fact_00452_Alice Torriani,14,1,0.071429,0
d24,fact_00452_Alice Torriani,2,0,0.0,0
d25,fact_00452_Alice Torriani,12,0,0.0,0
d26,fact_00452_Alice Torriani,6,0,0.0,0
d27,fact_00452_Alice Torriani,4,1,0.25,0
d28,fact_00452_Alice Torriani,10,1,0.1,0
d29,fact_00452_Alice Torriani,9,2,0.222222,0
d30,fact_00452_Alice Torriani,17,1,0.058824,0
d31,fact_00452_Alice Torriani,18,0,0.0,0
d32,fact_00452_Alice Torriani,13,0,0.0,0
d33,fact_00452_Alice Torriani,19,1,0.052632,0
d34,fact_00452_Alice Torriani,16,1,0.0625,0
d35,fact_00452_Alice Torriani,4,0,0.0,0
d36,fact_00452_Alice Torriani,0,0,,1
d37,fact_00452_Alice Torriani,9,2,0.222222,0
d38,fact_00452_Alice Torriani,4,0,0.0,0
d39,fact_00452_Alice Torriani,4,1,0.25,0
d40,fact_00452_Alice Torriani,13,1,0.076923,0
d41,fact_00452_Alice Torriani,8,0,0.0,0
d42,fact_00452_Alice Torriani,4,0,0.0,0
d43,fact_00452_Alice Torriani,0,0,,1
d44,fact_00452_Alice Torriani,0,0,,1
d45,fact_00452_Alice Torriani,2,0,0.0,0
d46,fact_00452_Alice Torriani,1,0,0.0,0
d47,fact_00452_Alice Torriani,2,0,0.0,0
d48,fact_00452_Alice Torriani,2,0,0.0,0
d49,fact_00452_Alice Torriani,2,0,0.0,0
d50,fact_00452_Alice Torriani,3,0,0.0,0
d51,fact_00452_Alice Torriani,0,0,,1
d52,fact_00452_Alice Torriani,0,0,,1
d53,fact_00452_Alice Torriani,2,0,0.0,0
d54,fact_00452_Alice Torriani,13,0,0.0,0
d55,fact_00452_Alice Torriani,9,0,0.0,0
d56,fact_00452_Alice Torriani,6,0,0.0,0
d57,fact_00452_Alice Torriani,3,1,0.333333,0
d58,fact_00452_Alice Torriani,2,0,0.0,0
d59,fact_00452_Alice Torriani,2,0,0.0,0
d60,fact_00452_Alice Torriani,3,0,0.0,0
d61,fact_00452_Alice Torriani,0,0,,1
d62,fact_00452_Alice Torriani,9,0,0.0,0
d63,fact_00452_Alice Torriani,2,0,0.0,0
d00,fact_00454_Albert Outler,0,0,,1
d01,fact_00454_Albert Outler,11,0,0.0,0
d02,fact_00454_Albert Outler,2,0,0.0,0
d03,fact_00454_Albert Outler,0,0,,1
d04,fact_00454_Albert Outler,0,0,,1
d05,fact_00454_Albert Outler,12,0,0.0,0
d06,fact_00454_Albert Outler,0,0,,1
d07,fact_00454_Albert Outler,0,0,,1
d08,fact_00454_Albert Outler,0,0,,1
d09,fact_00454_Albert Outler,9,0,0.0,0
d10,fact_00454_Albert Outler,1,0,0.0,0
d11,fact_00454_Albert Outler,0,0,,1
d12,fact_00454_Albert Outler,0,0,,1
d13,fact_00454_Albert Outler,4,0,0.0,0
d14,fact_00454_Albert Outler,5,0,0.0,0
d15,fact_00454_Albert Outler,0,0,,1
d16,fact_00454_Albert Outler,4,1,0.25,0
d17,fact_00454_Albert Outler,2,0,0.0,0
d18,fact_00454_Albert Outler,14,1,0.071429,0
d19,fact_00454_Albert Outler,0,0,,1
d20,fact_00454_Albert Outler,0,0,,1
d21,fact_00454_Albert Outler,6,0,0.0,0
d22,fact_00454_Albert Outler,0,0,,1
d23,fact_00454_Albert Outler,0,0,,1
d24,fact_00454_Albert Outler,11,0,0.0,0
d25,fact_00454_Albert Outler,0,0,,1
d26,fact_00454_Albert Outler,0,0,,1
d27,fact_00454_Albert Outler,0,0,,1
d28,fact_00454_Albert Outler,0,0,,1
d29,fact_00454_Albert Outler,2,0,0.0,0
d30,fact_00454_Albert Outler,0,0,,1
d31,fact_00454_Albert Outler,1,0,0.0,0
d32,fact_00454_Albert Outler,9,0,0.0,0
d33,fact_00454_Albert Outler,1,0,0.0,0
d34,fact_00454_Albert Outler,0,0,,1
d35,fact_00454_Albert Outler,0,0,,1
d36,fact_00454_Albert Outler,0,0,,1
d37,fact_00454_Albert Outler,11,0,0.0,0
d38,fact_00454_Albert Outler,0,0,,1
d39,fact_00454_Albert Outler,13,0,0.0,0
d40,fact_00454_Albert Outler,11,0,0.0,0
d41,fact_00454_Albert Outler,9,3,0.333333,0
d42,fact_00454_Albert Outler,0,0,,1
d43,fact_00454_Albert Outler,8,0,0.0,0
d44,fact_00454_Albert Outler,1,0,0.0,0
d45,fact_00454_Albert Outler,3,0,0.0,0
d46,fact_00454_Albert Outler,5,0,0.0,0
d47,fact_00454_Albert Outler,5,0,0.0,0
d48,fact_00454_Albert Outler,13,3,0.230769,0
d49,fact_00454_Albert Outler,7,0,0.0,0
d50,fact_00454_Albert Outler,0,0,,1
d51,fact_00454_Albert Outler,0,0,,1
d52,fact_00454_Albert Outler,0,0,,1
d53,fact_00454_Albert Outler,0,0,,1
d54,fact_00454_Albert Outler,0,0,,1
d55,fact_00454_Albert Outler,0,0,,1
d56,fact_00454_Albert Outler,5,0,0.0,0
d57,fact_00454_Albert Outler,0,0,,1
d58,fact_00454_Albert Outler,2,0,0.0,0
d59,fact_00454_Albert Outler,0,0,,1
d60,fact_00454_Albert Outler,11,0,0.0,0
d61,fact_00454_Albert Outler,9,0,0.0,0
d62,fact_00454_Albert Outler,0,0,,1
d63,fact_00454_Albert Outler,12,0,0.0,0
d00,fact_00459_Felician of Foligno,0,0,,1
d01,fact_00459_Felician of Foligno,0,0,,1
d02,fact_00459_Felician of Foligno,0,0,,1
d03,fact_00459_Felician of Foligno,15,0,0.0,0
d04,fact_00459_Felician of Foligno,0,0,,1
d05,fact_00459_Felician of Foligno,0,0,,1
d06,fact_00459_Felician of Foligno,7,1,0.142857,0
d07,fact_00459_Felician of Foligno,15,0,0.0,0
d08,fact_00459_Felician of Foligno,0,0,,1
d09,fact_00459_Felician of Foligno,16,0,0.0,0
d10,fact_00459_Felician of Foligno,0,0,,1
d11,fact_00459_Felician of Foligno,13,3,0.230769,0
d12,fact_00459_Felician of Foligno,0,0,,1
d13,fact_00459_Felician of Foligno,0,0,,1
d14,fact_00459_Felician of Foligno,10,0,0.0,0
d15,fact_00459_Felician of Foligno,0,0,,1
d16,fact_00459_Felician of Foligno,7,0,0.0,0
d17,fact_00459_Felician of Foligno,0,0,,1
d18,fact_00459_Felician of Foligno,0,0,,1
d19,fact_00459_Felician of Foligno,0,0,,1
d20,fact_00459_Felician of Foligno,0,0,,1
d21,fact_00459_Felician of Foligno,2,0,0.0,0
d22,fact_00459_Felician of Foligno,12,0,0.0,0
d23,fact_00459_Felician of Foligno,0,0,,1
d24,fact_00459_Felician of Foligno,0,0,,1
d25,fact_00459_Felician of Foligno,0,0,,1
d26,fact_00459_Felician of Foligno,0,0,,1
d27,fact_00459_Felician of Foligno,4,1,0.25,0
d28,fact_00459_Felician of Foligno,0,0,,1
d29,fact_00459_Felician of Foligno,0,0,,1
d30,fact_00459_Felician of Foligno,0,0,,1
d31,fact_00459_Felician of Foligno,0,0,,1
d32,fact_00459_Felician of Foligno,0,0,,1
d33,fact_00459_Felician of Foligno,2,1,0.5,0
d34,fact_00459_Felician of Foligno,3,0,0.0,0
d35,fact_00459_Felician of Foligno,0,0,,1
d36,fact_00459_Felician of Foligno,0,0,,1
d37,fact_00459_Felician of Foligno,0,0,,1
d38,fact_00459_Felician of Foligno,0,0,,1
d39,fact_00459_Felician of Foligno,0,0,,1
d40,fact_00459_Felician of Foligno,0,0,,1
d41,fact_00459_Felician of Foligno,0,0,,1
d42,fact_00459_Felician of Foligno,0,0,,1
d43,fact_00459_Felician of Foligno,20,0,0.0,0
d44,fact_00459_Felician of Foligno,0,0,,1
d45,fact_00459_Felician of Foligno,0,0,,1
d46,fact_00459_Felician of Foligno,4,0,0.0,0
d47,fact_00459_Felician of Foligno,0,0,,1
d48,fact_00459_Felician of Foligno,6,0,0.0,0
d49,fact_00459_Felician of Foligno,0,0,,1
d50,fact_00459_Felician of Foligno,6,0,0.0,0
d51,fact_00459_Felician of Foligno,0,0,,1
d52,fact_00459_Felician of Foligno,1,1,1.0,0
d53,fact_00459_Felician of Foligno,4,0,0.0,0
d54,fact_00459_Felician of Foligno,12,0,0.0,0
d55,fact_00459_Felician of Foligno,6,0,0.0,0
d56,fact_00459_Felician of Foligno,6,2,0.333333,0
d57,fact_00459_Felician of Foligno,0,0,,1
d58,fact_00459_Felician of Foligno,4,1,0.25,0
d59,fact_00459_Felician of Foligno,8,2,0.25,0
d60,fact_00459_Felician of Foligno,12,0,0.0,0
d61,fact_00459_Felician of Foligno,1,0,0.0,0
d62,fact_00459_Felician of Foligno,7,0,0.0,0
d63,fact_00459_Felician of Foligno,0,0,,1
d00,fact_00460_Annie Landouw,0,0,,1
d01,fact_00460_Annie Landouw,0,0,,1
d02,fact_00460_Annie Landouw,0,0,,1
d03,fact_00460_Annie Landouw,9,0,0.0,0
d04,fact_00460_Annie Landouw,5,0,0.0,0
d05,fact_00460_Annie Landouw,0,0,,1
d06,fact_00460_Annie Landouw,0,0,,1
d07,fact_00460_Annie Landouw,2,0,0.0,0
d08,fact_00460_Annie Landouw,0,0,,1
d09,fact_00460_Annie Landouw,6,0,0.0,0
d10,fact_00460_Annie Landouw,8,2,0.25,0
d11,fact_00460_Annie Landouw,2,0,0.0,0
d12,fact_00460_Annie Landouw,5,0,0.0,0
d13,fact_00460_Annie Landouw,2,0,0.0,0
d14,fact_00460_Annie Landouw,12,0,0.0,0
d15,fact_00460_Annie Landouw,1,0,0.0,0
d16,fact_00460_Annie Landouw,0,0,,1
d17,fact_00460_Annie Landouw,0,0,,1
d18,fact_00460_Annie Landouw,8,0,0.0,0
